	IPR006114	IPR001723	IPR002089	IPR000436	IPR016449	IPR011304	IPR023753	IPR013312	IPR003439	IPR014784	IPR005445	IPR018117	IPR018177	IPR018181	IPR004059	IPR003054	IPR005446	IPR005854	IPR018884	IPR028803	IPR000377	IPR003018	IPR015123	IPR001508	IPR019749	IPR025483	IPR012777	IPR001245	IPR000536	IPR002394	IPR004053	IPR006179	IPR015015	IPR011348	IPR008058	IPR018000	IPR015449	IPR008072	IPR002124	IPR000092	IPR004841	IPR011598	IPR024571	IPR000998	IPR020834	IPR004204	IPR030503	IPR003601	IPR004843	IPR021109	IPR005444	IPR002443	IPR005311	IPR010661	IPR004816	IPR013819	IPR029599	IPR004048	IPR016040	IPR005804	IPR001277	IPR019760	IPR001475	IPR024873	IPR015076	IPR000482	IPR030458	IPR005434	IPR000152	IPR000076	IPR023174	IPR003680	IPR003591	IPR015424	IPR000997	IPR023574	IPR001660	IPR000503	IPR018099	IPR013151	IPR015819	IPR001824	IPR001634	IPR000539	IPR003905	IPR005643	IPR017981	IPR029511	IPR001025	IPR013801	IPR019594	IPR002073	IPR018487	IPR022878	IPR011992	IPR014042	IPR023123	IPR002477	IPR000008	IPR018316	IPR003204	IPR002666	IPR018431	IPR032270	IPR003972	IPR000175	IPR026906	IPR020893	IPR029057	IPR029479	IPR002396	IPR020611	IPR015893	IPR002884	IPR001611	IPR000961	IPR011029	IPR021780	IPR004361	IPR029062	IPR000202	IPR008274	IPR024708	IPR007371	IPR013112	IPR020798	IPR023298	IPR027983	IPR003078	IPR001623	IPR027425	IPR020717	IPR029787	IPR002227	IPR016164	IPR001627	IPR003131	IPR006032	IPR000369	IPR006183	IPR003583	IPR028893	IPR011650	IPR002219	IPR008255	IPR011030	IPR004045	IPR006330	IPR019588	IPR000294	IPR001320	IPR004178	IPR007185	IPR001199	IPR004725	IPR032106	IPR002085	IPR001548	IPR030687	IPR023076	IPR024647	IPR012932	IPR016186	IPR017850	IPR016090	IPR019748	IPR022383	IPR004827	IPR018124	IPR028325	IPR014756	IPR008098	IPR020467	IPR003527	IPR013697	IPR013288	IPR001156	IPR008057	IPR000945	IPR001728	IPR013824	IPR003929	IPR005733	IPR018437	IPR013673	IPR011539	IPR022653	IPR018056	IPR009016	IPR008927	IPR006211	IPR028612	IPR000735	IPR005447	IPR028210	IPR013509	IPR006053	IPR009078	IPR030080	IPR016039	IPR030477	IPR004768	IPR021177	IPR025837	IPR001103	IPR022726	IPR009057	IPR030523	IPR003392	IPR001885	IPR015988	IPR018299	IPR014307	IPR020436	IPR000324	IPR015573	IPR007373	IPR008979	IPR000204	IPR002067	IPR001607	IPR013655	IPR003975	IPR013783	IPR010255	IPR013785	IPR001211	IPR017853	IPR006828	IPR016336	IPR001610	IPR013968	IPR015422	IPR030358	IPR009135	IPR002980	IPR001647	IPR007053	IPR003151	IPR006275	IPR003976	IPR001923	IPR020683	IPR029580	IPR028708	IPR001513	IPR016162	IPR005403	IPR018442	IPR012171	IPR015500	IPR001758	IPR015519	IPR005743	IPR008926	IPR001461	IPR005432	IPR017896	IPR016024	IPR013346	IPR028355	IPR003199	IPR013759	IPR019747	IPR017964	IPR002435	IPR002112	IPR001183	IPR023211	IPR024096	IPR002231	IPR002233	IPR023214	IPR032675	IPR027289	IPR020940	IPR018260	IPR001828	IPR002445	IPR003958	IPR003598	IPR001969	IPR032466	IPR017990	IPR008250	IPR013519	IPR028487	IPR023282	IPR014783	IPR017978	IPR003079	IPR002185	IPR021020	IPR000337	IPR029034	IPR015433	IPR000995	IPR000463	IPR000114	IPR015647	IPR017979	IPR029873	IPR002857	IPR027098	IPR013698	IPR002444	IPR005433	IPR003594	IPR005479	IPR003272	IPR021105	IPR005483	IPR003268	IPR003663	IPR027175	IPR004303	IPR002436	IPR005431	IPR016208	IPR003974	IPR002935	IPR016239	IPR027928	IPR014030	IPR015956	IPR001375	IPR028467	IPR024079	IPR003948	IPR020857	IPR032695	IPR029021	IPR013154	IPR022643	IPR018936	IPR020969	IPR013106	IPR000663	IPR000451	IPR012907	IPR004203	IPR001645	IPR015012	IPR005814	IPR000452	IPR029045	IPR013092	IPR000332	IPR005727	IPR001464	IPR029055	IPR002129	IPR001069	IPR001757	IPR011759	IPR002363	IPR001751	IPR006052	IPR010102	IPR000109	IPR019570	IPR029553	IPR001500	IPR024791	IPR001349	IPR015211	IPR000370	IPR002457	IPR001065	IPR010526	IPR001817	IPR028809	IPR000953	IPR029071	IPR017932	IPR013518	IPR000415	IPR011603	IPR002408	IPR030164	IPR003092	IPR029047	IPR030475	IPR000219	IPR020636	IPR013649	IPR001664	IPR013221	IPR000298	IPR030656	IPR001460	IPR018297	IPR017927	IPR005982	IPR006097	IPR020807	IPR002937	IPR003607	IPR004014	IPR000398	IPR001227	IPR029576	IPR013662	IPR023451	IPR003877	IPR016160	IPR020067	IPR013310	IPR008254	IPR014721	IPR016248	IPR001709	IPR001241	IPR009072	IPR002298	IPR004031	IPR000363	IPR001098	IPR013781	IPR009431	IPR001261	IPR017926	IPR006691	IPR002011	IPR002475	IPR032397	IPR026298	IPR014760	IPR022702	IPR005826	IPR000699	IPR004842	IPR001031	IPR015421	IPR001922	IPR013088	IPR013761	IPR004030	IPR003989	IPR021064	IPR000793	IPR004360	IPR001620	IPR012345	IPR001870	IPR018146	IPR009137	IPR011013	IPR006115	IPR001077	IPR023210	IPR000243	IPR018507	IPR001263	IPR012337	IPR013032	IPR008966	IPR000466	IPR014709	IPR005904	IPR000403	IPR008145	IPR013787	IPR030052	IPR016185	IPR020858	IPR024583	IPR001244	IPR000483	IPR017857	IPR013328	IPR023333	IPR000183	IPR011038	IPR008139	IPR024711	IPR001557	IPR031688	IPR000083	IPR006172	IPR002226	IPR002403	IPR018343	IPR012256	IPR001224	IPR016966	IPR020835	IPR016187	IPR023780	IPR010159	IPR013706	IPR014847	IPR000120	IPR017320	IPR000341	IPR004749	IPR004625	IPR002433	IPR009030	IPR000610	IPR004056	IPR008266	IPR018486	IPR017900	IPR014031	IPR018184	IPR011075	IPR008146	IPR027263	IPR013130	IPR001628	IPR005440	IPR024034	IPR017355	IPR005189	IPR015940	IPR003602	IPR027290	IPR016163	IPR016173	IPR003930	IPR022590	IPR016130	IPR002232	IPR003644	IPR017456	IPR011991	IPR004049	IPR008352	IPR008102	IPR006026	IPR004108	IPR028466	IPR000299	IPR008079	IPR011761	IPR000500	IPR024689	IPR001217	IPR013749	IPR010582	IPR003609	IPR020046	IPR030157	IPR000330	IPR029063	IPR000519	IPR000565	IPR008936	IPR017938	IPR008368	IPR026544	IPR028459	IPR000845	IPR008101	IPR021891	IPR023346	IPR018039	IPR016172	IPR022407	IPR005615	IPR023650	IPR032815	IPR004724	IPR000073	IPR005437	IPR002228	IPR001063	IPR021668	IPR016257	IPR002909	IPR004055	IPR002528	IPR003979	IPR011270	IPR001946	IPR009147	IPR002290	IPR003084	IPR001849	IPR014043	IPR011074	IPR029016	IPR001353	IPR000128	IPR013680	IPR004729	IPR001791	IPR002209	IPR015409	IPR002933	IPR023600	IPR000162	IPR012848	IPR013278	IPR000708	IPR022644	IPR032476	IPR011268	IPR029589	IPR008051	IPR000209	IPR001331	IPR003111	IPR029702	IPR024178	IPR013760	IPR001413	IPR001630	IPR000585	IPR023616	IPR016180	IPR000622	IPR018303	IPR013799	IPR025993	IPR002452	IPR028688	IPR023566	IPR030480	IPR001696	IPR017975	IPR001734	IPR013833	IPR016070	IPR005821	IPR008053	IPR013800	IPR013767	IPR027302	IPR030154	IPR018979	IPR013090	IPR013608	IPR002331	IPR001292	IPR000719	IPR009136	IPR011160	IPR000497	IPR024946	IPR011500	IPR001731	IPR013732	IPR000667	IPR013099	IPR015088	IPR014782	IPR006094	IPR000844	IPR001314	IPR024072	IPR005829	IPR030278	IPR011615	IPR008132	IPR028338	IPR013757	IPR001093	IPR022398	IPR001390	IPR002420	IPR003278	IPR021184	IPR004046	IPR000048	IPR013806	IPR031303	IPR013121	IPR000157	IPR011496	IPR002347	IPR032710	IPR003102	IPR006202	IPR000980	IPR013872	IPR008365	IPR005827	IPR001952	IPR018378	IPR004837	IPR015798	IPR018430	IPR029609	IPR005439	IPR000779	IPR001811	IPR005451	IPR013818	IPR011001	IPR029052	IPR020731	IPR009020	IPR013543	IPR003279	IPR001873	IPR028174	IPR011993	IPR026280	IPR030610	IPR019772	IPR028142	IPR016316	IPR006096	IPR002987	IPR023615	IPR000248	IPR028460	IPR009423	IPR013758	IPR024736	IPR002202	IPR029061	IPR011333	IPR002455	IPR013320	IPR008347	IPR000425	IPR031649	IPR013517	IPR006274	IPR015947	IPR008433	IPR001355	IPR020843	IPR018044	IPR018490	IPR002328	IPR000920	IPR000242	IPR001254	IPR012675	IPR012224	IPR001369	IPR000210	IPR023581	IPR020454	IPR023828	IPR013149	IPR030118	IPR012674	IPR006091	IPR000355	IPR000731	IPR001054	IPR003599	IPR011607	IPR018247	IPR025887	IPR000174	IPR008100	IPR012542	IPR001055	IPR009079	IPR006282	IPR013821	IPR013733	IPR029048	IPR001562	IPR030497	IPR003938	IPR000566	IPR001452	IPR011009	IPR000742	IPR018097	IPR012582	IPR013086	IPR002591	IPR014887	IPR030658	IPR018170	IPR002402	IPR000488	IPR004836	IPR003937	IPR006028	IPR002948	IPR001580	IPR016266	IPR015149	IPR001212	IPR000198	IPR005406	IPR018143	IPR026082	IPR003116	IPR002562	IPR008052	IPR028733	IPR001112	IPR015558	IPR029018	IPR013005	IPR024643	IPR008133	IPR013612	IPR031257	IPR005742	IPR005144	IPR003961	IPR029056	IPR003980	IPR008066	IPR005407	IPR002278	IPR004554	IPR002469	IPR015919	IPR027168	IPR017090	IPR004307	IPR001321	IPR014001	IPR007992	IPR016167	IPR000105	IPR004839	IPR020726	IPR006058	IPR003545	IPR002456	IPR009081	IPR031264	IPR000276	IPR029039	IPR002156	IPR004071	IPR007110	IPR032821	IPR002957	IPR006184	IPR022657	IPR004350	IPR005151	IPR023317	IPR021537	IPR001295	IPR011989	IPR000455	IPR010506	IPR012346	IPR013815	IPR008977	IPR016093	IPR006716	IPR000194	IPR009006	IPR000286	IPR000499	IPR016197	IPR011701	IPR015882	IPR001967	IPR013313	IPR000871	IPR018441	IPR002198	IPR022913	IPR000001	IPR002474	IPR011645	IPR024639	IPR000025	IPR012144	IPR031635	IPR000562	IPR002126	IPR027397	IPR026880	IPR002110	IPR002069	IPR027936	IPR009029	IPR000507	IPR018941	IPR000827	IPR005436	IPR001481	IPR002175	IPR009053	IPR032640	IPR001818	IPR002399	IPR000269	IPR005741	IPR000883	IPR027181	IPR003149	IPR006162	IPR001409	IPR000380	IPR018201	IPR006713	IPR001478	IPR014873	IPR002018	IPR031259	IPR001505	IPR012259	IPR001930	IPR018443	IPR031686	IPR013333	IPR023405	IPR030160	IPR015955	IPR003152	IPR028481	IPR002113	IPR016169	IPR020903	IPR023395	IPR006029	IPR002183	IPR020003	IPR000322	IPR028486	IPR002453	IPR027459	IPR008424	IPR008059	IPR003113	IPR009033	IPR028821	IPR016461	IPR003093	IPR000233	IPR002117	IPR005480	IPR018423	IPR020728	IPR009169	IPR000595	IPR001432	IPR000421	IPR018195	IPR015943	IPR000863	IPR018320	IPR002077	IPR005107	IPR013217	IPR017957	IPR027096	IPR028082	IPR000270	IPR003205	IPR005990	IPR024587	IPR006212	IPR001604	IPR000921	IPR031660	IPR028826	IPR025900	IPR018980	IPR001236	IPR002261	IPR018109	IPR005475	IPR020894	IPR009003	IPR011527	IPR012340	IPR011644	IPR014788	IPR008917	IPR001090	IPR013825	IPR000413	IPR003075	IPR021190	IPR001024	IPR005448	IPR008147	IPR012351	IPR005450	IPR015382	IPR023827	IPR008366	IPR018502	IPR005421	IPR018522	IPR002959	IPR003213	IPR013126	IPR001104	IPR022973	IPR030365	IPR013498	IPR030492	IPR001520	IPR000217	IPR001015	IPR005424	IPR029068	IPR014049	IPR031272	IPR005828	IPR002397	IPR008922	IPR001179	IPR007887	IPR000542	IPR000990	IPR003008	IPR015800	IPR002289	IPR027417	IPR006952	IPR003074	IPR006650	IPR015590	IPR003947	IPR005740	IPR013098	IPR006068	IPR008967	IPR016050	IPR001658	IPR003097	IPR027303	IPR005404	IPR020471	IPR000141	IPR018456	IPR001395	IPR006146	IPR020777	IPR000494	IPR008918	IPR032190	IPR000493	IPR031725	IPR006095	IPR016036	IPR000505	IPR004054	IPR004156	IPR000778	IPR003967	IPR011032	IPR001094	IPR016166	IPR000358	IPR015526	IPR008334	IPR029058	IPR020821	IPR004468	IPR015802	IPR018298	IPR001365	IPR005775	IPR000477	IPR000003	IPR018212	IPR002288	IPR012897	IPR015816	IPR005725	IPR001068	IPR010991	IPR016636	IPR001790	IPR013816	IPR000626	IPR016249	IPR001071	IPR020455	IPR016243	IPR029890	IPR002421	IPR013352	IPR029510	IPR027288	IPR000929	IPR001017	IPR020045	IPR016161	IPR002259	IPR009460	IPR001251	IPR029060	IPR018252	IPR001128	IPR011614	IPR015925	IPR001004	IPR004760	IPR030522	IPR001148	IPR005720	IPR000502	IPR000674	IPR009023	IPR002888	IPR023088	IPR003280	IPR017972	IPR008949	IPR027982	IPR012336	IPR000450	IPR001426	IPR028375	IPR029132	IPR014352	IPR002440	IPR002642	IPR015127	IPR018438	IPR027361	IPR004734	IPR001796	IPR029044	IPR001115	IPR017871	IPR017452	IPR020461	IPR001397	IPR004887	IPR000323	IPR031717	IPR023074	IPR014710	IPR001264	IPR005719	IPR017198	IPR002172	IPR001154	IPR008983	IPR008099	IPR003032	IPR000264	IPR030684	IPR004299	IPR003968	IPR014222	IPR012348	IPR000700	IPR008280	IPR018882	IPR020846	IPR008996	IPR030195	IPR000103	IPR003987	IPR013506	IPR002388	IPR008271	IPR032778	IPR015875	IPR018428	IPR001041	IPR000321	IPR000388	IPR010659	IPR026830	IPR000014	IPR001650	IPR010987	IPR025260	IPR014009	IPR006201	IPR017892	IPR017441	IPR001304	IPR018429	IPR023779	IPR001435	IPR029825	IPR016272	IPR013497	IPR021645	IPR030459	IPR029028	IPR021158	IPR003973	IPR032444	IPR013838	IPR012262	IPR023561	IPR002147	IPR029066	IPR002429	IPR020845	IPR003177	IPR002401	IPR023801	IPR023631	IPR001747	IPR016182	IPR024863	IPR002165	IPR002205	IPR014821	IPR000734	IPR000788	IPR027359	IPR013786	IPR013530	IPR005679	IPR001525	IPR004050	IPR000265	IPR001613	IPR000873	IPR006134	IPR009075	IPR004060	IPR009100	IPR006113	IPR030172	IPR000072	IPR004202	IPR023406	IPR000681	IPR002293	IPR022357	IPR016035	IPR006171	IPR017128	IPR014746	IPR000372	IPR000644	IPR018028	IPR032452	IPR012338	IPR020635	IPR019819	IPR005018	IPR002136	IPR018338	IPR000387	IPR018108	IPR020568	IPR002048	IPR005435	IPR021115	IPR004010	IPR005394	IPR003082	IPR008972	IPR023102	IPR018491	IPR000207	IPR016357	IPR004100	IPR004631	IPR000161	IPR000190	IPR022007	IPR019826	IPR003077	IPR001683	IPR018114	IPR030560	IPR030162	IPR023274	IPR006089	IPR023299	IPR000836	IPR005443	IPR031727	IPR004052	IPR003076	IPR001433	IPR002035	IPR004269	IPR003277	IPR001881	IPR017925	IPR001781	IPR020556	IPR020833	IPR000584	IPR016201	IPR002350	IPR005452	IPR002346	IPR012151	IPR023272	IPR012284	IPR020904	IPR017849	IPR019791	IPR004101	IPR006133	IPR003593	IPR013124	IPR023795	IPR001418	IPR023271	IPR016245	IPR000215	IPR014371	IPR016244	IPR000907	IPR023796	IPR023173	IPR005438	IPR002471	IPR013083	IPR024548
DB00158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB00451	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
